,CO_UF_RESIDENCIA,NU_IDADE,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,TP_DEPENDENCIA_ADM_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DISLEXIA,IN_DISCALCULIA,IN_SABATISTA,IN_GESTANTE,IN_IDOSO,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
2315,35,18,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,429.1,571.8,520.0,0,1.0,140.0,120.0,100.0,100.0,60.0,520.0
2316,17,27,3,2,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,468.7,513.9,525.6,0,1.0,120.0,80.0,80.0,120.0,40.0,440.0
2317,23,15,1,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,431.5,510.7,532.7,0,1.0,160.0,120.0,120.0,160.0,40.0,600.0
2318,33,17,1,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,490.8,502.3,475.7,0,1.0,80.0,100.0,100.0,80.0,80.0,440.0
2319,21,18,2,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,555.9,540.4,514.4,0,1.0,80.0,120.0,80.0,120.0,80.0,480.0
2320,22,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,492.7,495.7,491.6,1,1.0,140.0,120.0,120.0,120.0,80.0,580.0
2321,25,16,1,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,505.5,570.3,527.6,1,1.0,160.0,160.0,120.0,160.0,80.0,680.0
2322,15,19,3,1,3,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,500.1,555.2,453.0,0,1.0,160.0,160.0,160.0,120.0,120.0,720.0
2323,52,17,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,507.9,573.0,469.0,0,1.0,120.0,120.0,120.0,120.0,120.0,600.0
2324,32,38,1,1,1,10,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2325,31,18,1,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,368.1,467.5,484.5,1,1.0,120.0,120.0,80.0,100.0,100.0,520.0
2326,35,15,1,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,572.2,616.0,479.2,0,1.0,120.0,80.0,100.0,100.0,80.0,480.0
2327,50,17,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,442.2,495.0,481.9,0,1.0,120.0,120.0,120.0,160.0,40.0,560.0
2328,35,18,3,2,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,525.0,483.2,448.5,1,1.0,80.0,100.0,80.0,60.0,40.0,360.0
2329,43,17,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,558.3,501.3,548.9,1,1.0,120.0,120.0,140.0,120.0,100.0,600.0
2330,26,22,3,2,1,4,1,,0,,0,0,0,0,0,0,0,0,1,1,1,519.3,461.1,422.1,1,1.0,120.0,120.0,120.0,140.0,120.0,620.0
2331,35,20,2,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,1,663.8,711.7,681.7,0,1.0,160.0,180.0,160.0,160.0,160.0,820.0
2332,35,20,1,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,452.5,529.2,553.6,0,1.0,120.0,120.0,120.0,120.0,60.0,540.0
2333,25,18,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,491.3,442.0,487.4,1,1.0,120.0,140.0,160.0,120.0,120.0,660.0
2334,35,24,1,1,1,6,1,,0,,0,0,0,0,0,0,0,0,1,1,1,552.6,574.0,485.0,0,1.0,100.0,140.0,100.0,120.0,80.0,540.0
2335,41,16,1,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,625.2,696.1,663.4,0,1.0,140.0,140.0,160.0,160.0,140.0,740.0
2336,43,24,1,1,1,8,1,,0,,0,0,0,0,0,0,0,0,1,1,1,440.8,481.0,494.0,1,1.0,140.0,120.0,120.0,140.0,60.0,580.0
2337,42,28,1,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,523.8,539.0,498.9,0,1.0,120.0,120.0,100.0,120.0,20.0,480.0
2338,41,18,3,1,4,0,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2339,31,17,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,404.2,358.3,494.0,1,1.0,120.0,120.0,100.0,120.0,20.0,480.0
2340,23,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,432.8,441.7,462.0,1,1.0,120.0,120.0,120.0,120.0,20.0,500.0
2341,31,20,3,1,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,405.5,490.8,419.7,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,42,19,1,1,1,3,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2343,21,19,3,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,1,519.1,598.8,570.3,1,1.0,120.0,120.0,120.0,120.0,80.0,560.0
2344,33,20,3,1,3,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,409.2,521.9,543.6,0,1.0,120.0,80.0,80.0,100.0,40.0,420.0
2345,31,18,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,615.0,535.4,557.9,0,1.0,140.0,120.0,160.0,160.0,120.0,700.0
2346,13,29,0,1,1,7,1,,0,,0,0,0,0,0,0,0,0,1,1,1,471.1,473.5,531.6,1,1.0,120.0,100.0,80.0,120.0,60.0,480.0
2347,43,34,1,1,1,10,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2348,52,15,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,547.3,543.7,512.5,1,1.0,140.0,160.0,160.0,120.0,120.0,700.0
2349,35,24,3,1,1,5,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2350,31,19,1,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,1,641.8,667.8,643.2,0,1.0,120.0,120.0,100.0,100.0,80.0,520.0
2351,35,19,1,2,4,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,418.8,490.5,457.0,0,1.0,100.0,120.0,100.0,120.0,40.0,480.0
2352,28,16,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,480.0,522.1,489.4,1,1.0,120.0,100.0,100.0,100.0,40.0,460.0
2353,32,20,3,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,437.4,467.4,484.7,1,1.0,80.0,80.0,80.0,80.0,100.0,420.0
2354,43,47,3,2,4,0,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2355,35,18,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
2356,23,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,521.5,505.2,519.4,1,1.0,100.0,120.0,80.0,100.0,40.0,440.0
2357,29,22,3,2,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,390.2,464.1,520.5,1,1.0,120.0,40.0,40.0,80.0,40.0,320.0
2358,31,23,0,1,1,6,1,,0,,0,0,0,0,0,0,0,0,1,1,1,666.6,713.9,649.0,0,1.0,160.0,160.0,160.0,160.0,100.0,740.0
2359,35,18,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,454.4,518.4,558.4,1,1.0,120.0,80.0,80.0,120.0,40.0,440.0
2360,13,20,3,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,498.1,533.3,527.5,1,1.0,120.0,120.0,120.0,120.0,100.0,580.0
2361,33,24,3,1,1,7,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
2362,29,21,2,1,1,4,1,,0,,0,0,0,0,0,0,0,0,1,1,1,495.1,547.4,569.3,0,1.0,120.0,120.0,100.0,80.0,40.0,460.0
2363,23,17,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,474.5,351.9,509.6,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,28,20,3,1,1,4,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
2365,51,21,1,1,1,4,1,,0,,0,0,0,0,0,0,0,0,1,1,1,460.3,436.1,530.4,1,1.0,100.0,100.0,80.0,80.0,40.0,400.0
2366,51,24,0,1,1,7,1,,0,,0,0,0,0,0,0,0,0,1,1,1,617.3,576.1,592.5,0,1.0,140.0,120.0,100.0,140.0,100.0,600.0
2367,26,18,2,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,484.9,549.0,453.4,0,1.0,140.0,120.0,120.0,140.0,160.0,680.0
2368,23,17,2,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,431.1,520.8,547.4,1,1.0,120.0,80.0,100.0,120.0,120.0,540.0
2369,29,36,2,1,1,7,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2370,33,18,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,497.5,569.2,556.5,1,1.0,80.0,120.0,100.0,100.0,80.0,480.0
2371,23,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,451.7,578.1,552.8,1,1.0,140.0,140.0,120.0,140.0,120.0,660.0
2372,25,18,1,1,3,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,378.0,466.5,441.0,1,1.0,80.0,40.0,40.0,40.0,40.0,240.0
2373,29,20,3,1,1,4,1,,0,,0,0,0,0,0,0,0,0,1,1,1,427.3,531.5,472.9,0,1.0,120.0,140.0,140.0,120.0,160.0,680.0
2374,31,15,1,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,585.9,532.3,482.2,0,1.0,140.0,120.0,120.0,140.0,120.0,640.0
2375,29,16,2,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,562.7,606.6,611.4,0,1.0,160.0,160.0,160.0,140.0,120.0,740.0
2376,23,17,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,444.6,393.6,440.4,0,1.0,100.0,40.0,80.0,40.0,40.0,300.0
2377,21,15,2,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,456.7,579.6,511.0,0,1.0,140.0,140.0,120.0,120.0,40.0,560.0
2378,51,22,2,1,1,4,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2379,35,17,5,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
2380,25,26,1,1,1,8,1,,0,,0,0,0,0,0,0,0,0,1,1,1,584.9,491.3,557.9,1,1.0,120.0,140.0,120.0,120.0,100.0,600.0
2381,23,21,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,1,,,363.0,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,23,18,3,1,3,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,468.5,524.9,485.5,1,1.0,100.0,100.0,80.0,80.0,60.0,420.0
2383,25,21,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,388.9,565.7,446.6,1,1.0,100.0,120.0,80.0,100.0,140.0,540.0
2384,33,34,1,1,1,10,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2385,35,16,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,448.3,485.1,585.5,0,1.0,140.0,140.0,100.0,120.0,60.0,560.0
2386,23,21,3,1,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2387,31,22,2,1,1,5,1,,0,,0,0,0,0,0,0,0,0,1,1,1,462.1,567.2,549.9,0,1.0,160.0,160.0,120.0,160.0,80.0,680.0
2388,43,19,1,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,1,542.2,557.0,617.0,0,1.0,140.0,160.0,160.0,180.0,160.0,800.0
2389,23,17,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2390,29,21,3,1,1,4,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2391,23,21,1,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,419.9,557.4,504.9,1,1.0,80.0,120.0,120.0,120.0,120.0,560.0
2392,35,17,2,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,485.2,600.0,594.4,0,1.0,120.0,100.0,120.0,140.0,160.0,640.0
2393,41,18,1,2,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,373.0,497.7,408.4,0,1.0,120.0,120.0,120.0,120.0,120.0,600.0
2394,41,25,1,1,4,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,370.0,486.4,490.5,1,1.0,120.0,120.0,100.0,100.0,20.0,460.0
2395,41,16,1,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,443.1,519.4,467.8,1,1.0,140.0,120.0,100.0,120.0,60.0,540.0
2396,25,18,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,433.0,514.5,518.9,0,1.0,120.0,140.0,120.0,120.0,120.0,620.0
2397,35,18,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,587.6,640.8,576.4,0,1.0,140.0,120.0,120.0,140.0,60.0,580.0
2398,35,19,1,2,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,414.1,406.6,477.2,0,1.0,120.0,120.0,120.0,120.0,80.0,560.0
2399,28,17,3,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,568.6,658.8,488.1,1,1.0,160.0,160.0,140.0,180.0,160.0,800.0
2400,23,19,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,421.9,415.8,514.4,1,1.0,140.0,120.0,120.0,160.0,40.0,580.0
2401,35,17,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,528.7,595.3,560.8,0,1.0,120.0,100.0,120.0,120.0,20.0,480.0
2402,15,20,2,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,480.6,537.3,506.8,0,1.0,80.0,120.0,100.0,100.0,100.0,500.0
2403,25,18,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,379.1,512.0,463.2,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2404,26,23,1,1,1,3,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
2405,52,17,1,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,661.5,646.8,662.8,1,1.0,160.0,160.0,160.0,160.0,120.0,760.0
2406,15,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,437.5,597.9,459.2,0,1.0,100.0,120.0,120.0,120.0,80.0,540.0
2407,31,18,0,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,458.7,577.8,479.6,1,1.0,140.0,120.0,120.0,120.0,100.0,600.0
2408,13,36,3,1,1,9,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2409,42,24,3,1,4,0,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
2410,35,17,1,1,2,0,3,1.0,0,4.0,0,0,0,0,0,1,0,0,1,1,1,486.2,554.5,565.5,1,1.0,160.0,120.0,120.0,120.0,100.0,620.0
2411,35,19,1,2,4,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,380.9,502.7,549.6,0,1.0,100.0,80.0,80.0,80.0,40.0,380.0
2412,31,19,1,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,1,444.2,409.9,519.7,1,1.0,120.0,100.0,120.0,120.0,80.0,540.0
2413,21,23,3,1,1,6,1,,0,,0,0,0,0,0,0,0,0,1,1,1,592.0,581.5,579.4,1,1.0,160.0,140.0,120.0,140.0,160.0,720.0
2414,23,16,1,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,487.6,542.2,457.3,1,1.0,80.0,80.0,80.0,60.0,60.0,360.0
2415,35,21,1,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,581.9,616.6,608.3,1,1.0,160.0,160.0,140.0,160.0,160.0,780.0
2416,31,19,3,1,3,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,559.3,620.7,573.7,0,1.0,120.0,120.0,120.0,120.0,100.0,580.0
2417,32,35,3,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,396.7,438.2,490.3,1,1.0,120.0,100.0,80.0,100.0,40.0,440.0
2418,35,17,1,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,498.4,500.0,530.5,1,1.0,120.0,120.0,100.0,120.0,60.0,520.0
2419,31,18,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,583.1,564.7,539.5,0,1.0,140.0,120.0,100.0,120.0,160.0,640.0
2420,29,25,3,1,3,0,1,,0,,0,0,0,0,0,0,0,0,1,1,1,434.4,514.3,510.5,0,1.0,120.0,100.0,100.0,120.0,120.0,560.0
2421,13,18,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,533.8,536.5,540.9,1,1.0,160.0,160.0,120.0,120.0,80.0,640.0
2422,35,17,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,463.1,496.7,554.6,0,1.0,100.0,100.0,100.0,100.0,60.0,460.0
2423,31,19,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,562.5,550.1,577.9,1,1.0,120.0,100.0,100.0,120.0,80.0,520.0
2424,43,18,1,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,605.0,638.1,619.0,1,1.0,160.0,100.0,120.0,160.0,120.0,660.0
2425,15,19,3,1,3,0,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2426,33,19,1,1,1,1,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
2427,33,20,3,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,474.3,532.3,566.1,0,1.0,140.0,140.0,140.0,120.0,100.0,640.0
2428,29,37,2,2,1,8,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2429,23,18,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,428.2,436.6,466.9,1,1.0,120.0,120.0,120.0,100.0,120.0,580.0
2430,24,27,2,1,3,0,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
2431,11,20,3,1,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,397.2,467.7,455.4,1,1.0,120.0,80.0,80.0,120.0,40.0,440.0
2432,31,20,3,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,455.2,530.3,506.7,0,1.0,120.0,60.0,80.0,80.0,80.0,420.0
2433,26,16,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,1,0,0,1,1,1,503.0,546.0,536.9,0,1.0,120.0,120.0,100.0,100.0,80.0,520.0
2434,23,20,2,1,2,0,2,3.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2435,13,20,3,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,1,475.7,605.5,565.6,1,1.0,100.0,100.0,120.0,80.0,80.0,480.0
2436,17,20,2,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,377.5,414.9,446.0,1,1.0,80.0,80.0,80.0,80.0,40.0,360.0
2437,23,31,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,378.6,459.9,419.5,1,1.0,60.0,80.0,60.0,60.0,20.0,280.0
2438,23,19,2,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,413.9,479.3,442.6,1,1.0,80.0,100.0,80.0,80.0,80.0,420.0
2439,41,23,0,2,1,3,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
2440,35,16,1,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,604.4,637.9,570.1,0,1.0,160.0,180.0,180.0,200.0,160.0,880.0
2441,24,22,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,397.6,448.0,441.7,1,1.0,120.0,100.0,100.0,100.0,100.0,520.0
2442,21,18,3,1,1,1,1,,0,,0,0,0,0,0,1,0,0,1,1,1,448.1,595.1,517.7,1,1.0,140.0,120.0,120.0,120.0,60.0,560.0
2443,31,18,2,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,530.9,415.3,474.1,1,1.0,120.0,120.0,120.0,120.0,60.0,540.0
2444,12,21,3,1,1,5,1,,0,,0,0,0,0,0,0,0,0,1,1,1,509.8,508.7,457.8,0,1.0,80.0,80.0,60.0,80.0,20.0,320.0
2445,52,25,1,1,1,7,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2446,35,19,1,1,1,2,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
2447,52,20,2,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,433.3,537.0,531.8,1,1.0,120.0,140.0,120.0,120.0,100.0,600.0
2448,35,22,1,1,1,5,1,,0,,0,0,0,0,0,0,0,0,1,1,1,585.4,679.0,617.0,0,1.0,140.0,140.0,160.0,160.0,140.0,740.0
2449,31,17,3,1,2,0,2,1.0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,600.6,600.2,581.9,1,1.0,160.0,160.0,180.0,200.0,140.0,840.0
2450,42,18,1,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,611.7,634.4,591.9,1,1.0,160.0,160.0,140.0,160.0,140.0,760.0
2451,43,18,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,595.6,519.5,508.5,0,1.0,80.0,80.0,80.0,80.0,40.0,360.0
2452,43,30,2,1,1,10,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2453,15,17,3,1,3,0,1,,1,,0,0,0,0,0,1,0,0,1,1,1,594.1,547.6,568.7,0,1.0,120.0,120.0,100.0,120.0,60.0,520.0
2454,29,23,2,1,1,3,1,,0,,0,0,0,0,0,0,0,0,1,1,1,490.2,625.2,592.8,1,1.0,160.0,160.0,160.0,160.0,140.0,780.0
2455,52,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,525.3,567.5,535.8,1,1.0,120.0,120.0,100.0,120.0,100.0,560.0
2456,26,26,3,1,1,9,1,,0,,0,0,0,0,0,0,0,0,1,1,1,463.7,520.0,518.8,1,1.0,160.0,180.0,160.0,160.0,160.0,820.0
2457,23,19,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,567.7,520.2,523.7,1,1.0,140.0,120.0,120.0,120.0,40.0,540.0
2458,35,17,2,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,583.2,653.5,595.0,0,1.0,160.0,160.0,180.0,180.0,180.0,860.0
2459,31,30,3,1,4,0,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
2460,35,18,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,1,1,1,583.3,588.7,621.7,0,1.0,160.0,160.0,120.0,160.0,100.0,700.0
2461,21,16,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,406.7,436.2,507.3,1,1.0,140.0,120.0,120.0,120.0,60.0,560.0
2462,26,18,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2463,31,16,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,459.9,475.3,548.0,1,1.0,120.0,120.0,120.0,100.0,100.0,560.0
2464,31,17,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,476.4,500.0,477.9,0,1.0,100.0,120.0,100.0,120.0,60.0,500.0
2465,29,19,3,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,1,440.5,555.8,554.1,1,1.0,120.0,120.0,120.0,120.0,60.0,540.0
2466,23,16,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,459.8,458.5,521.0,1,1.0,140.0,120.0,100.0,140.0,0.0,500.0
2467,23,17,4,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,403.9,449.7,466.2,1,1.0,120.0,100.0,80.0,80.0,20.0,400.0
2468,23,17,1,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,398.1,564.6,479.4,1,1.0,60.0,80.0,80.0,80.0,40.0,340.0
2469,35,21,3,1,1,2,1,,0,,0,0,0,0,0,0,0,0,1,1,0,451.5,440.1,,1,,,,,,,
2470,27,16,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,437.9,531.3,505.9,1,1.0,80.0,120.0,100.0,100.0,80.0,480.0
2471,23,17,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,409.3,513.8,499.1,1,1.0,120.0,80.0,80.0,120.0,0.0,400.0
2472,17,18,3,1,1,1,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2473,15,17,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,442.8,507.5,533.1,1,1.0,80.0,80.0,80.0,80.0,40.0,360.0
2474,35,17,2,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,1,1,1,432.5,543.3,540.7,0,1.0,140.0,100.0,100.0,120.0,40.0,500.0
2475,23,19,3,1,2,0,2,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2476,53,32,3,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,420.4,540.7,545.6,0,1.0,100.0,80.0,80.0,100.0,80.0,440.0
2477,31,26,3,1,1,8,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,
2478,43,26,1,1,1,9,1,,0,,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,,,
2479,33,17,1,1,2,0,3,1.0,0,4.0,0,0,0,0,0,0,0,0,1,1,1,618.9,660.7,643.1,0,1.0,160.0,160.0,160.0,180.0,140.0,800.0
2480,25,24,2,1,1,4,1,,0,,0,0,0,0,0,0,0,0,1,1,1,377.3,400.4,489.5,1,1.0,120.0,80.0,80.0,80.0,40.0,400.0
2481,15,49,2,1,1,10,1,,0,,0,0,0,0,0,0,0,0,1,1,1,489.8,590.4,516.2,1,1.0,120.0,120.0,100.0,120.0,40.0,500.0
2482,15,16,3,1,3,0,1,,1,,0,0,0,0,0,0,0,0,1,1,1,388.2,519.0,482.5,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
